eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.00E+11,1996,4,29,,0,,217,United States,1,North America,Washington,Spokane,47.65878,-117.426047,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,,City Hall,217,United States,,White extremists,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.00E+11,1996,10,3,,0,,217,United States,1,North America,California,Lancaster,34.698905,-118.144779,1,0,1255 W. Avenue I,"10/3/1996: Geoffrey Barr bombed the Back Door Bar, a gay establishment, in Lancaster, California, United States.  One person was injured and the bar sustained minor damage.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Café,Gay establishment,"Back Door Bar, Lancaster California",217,United States,,White extremists,,,,,,Hatred of homosexuals.,0,,,0,1,1,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive device,0,0,0,1,1,0,1,3,Minor (likely < $1 million),,Ceiling damaged and displays knocked off cases,0,,,,,,,0,,,,,,,,,The incident took place at 9:00 PM.  Geoffrey Barr was also convicted of stealing tools and smoke grenades from Edwards Air Force Base in California.,"""Lancaster Man Sentenced to Prison for Bombing Gay Bar,"" City News Service, June 13, 1997.","Jose Cardenas, ""Son Charged With Bombing, Gay Bar; Father Held in Theft,"" Los Angeles Times, February 21, 1997.","""Man Sentenced for Bombing Gay Bar,"" United Press International, June 13, 1997.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.00E+11,1999,7,1,"June 30 - July 1, 1999",0,,217,United States,1,North America,California,Redding,40.587515,-122.392934,1,0,Happy Valley,"7/1/1999: Mathew Williams and Tyler Williams broke into the home of Gary Matson and Winfield Scott Mowder, an openly gay couple in Redding, California, United States.  The Williams brothers shot and killed Matson and Mowder and stole Matson's credit card and car.  Mathew and Tyler Williams were both affiliated with the Christian Identity movement and shared views that Blacks, Homosexuals, and Jews were subhuman and needed to be eliminated for the survival of the White race.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68,Named Civilian,Homosexuals,Gary Matson and Winfield Scott Mowder,217,United States,,White extremists,,,,,,"Mathew and Tyler Williams were both affiliated with the Christian Identity movement and shared views that Blacks, Homosexuals, and Jews were subhuman and needed to be eliminated for the survival of the White race.  Mathew Williams further claimed that he hoped that other Whites would be motivated by this incident to kill gay people.",0,,,0,2,2,0,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,.22 caliber semi-automatic handgun,2,2,0,0,0,0,1,3,Minor (likely < $1 million),,Credit card and car stolen,0,,,,,,,0,,,,,,,,,"Mathew and Tyler Williams also firebombed three synagogues and one abortion clinic in Sacramento California (199906180002, 199906180003, and 199906180004).  The Williams brothers held many racist and anti-Semitic books in their possession including literature from the World Church of the Creator.  Authorities were unsure whether the incident occurred late at night, on June 30, or early in the morning, on July 1.  Before their death Matson and Mowder were forced to leave a message on their answering machine claiming that they had gone to San Francisco.  In addition to stealing Matson's car, the brothers also purchased over $2,000 worth of ammunition and gun supplies from his credit card.  Mathew Williams confessed to the crime just before he committed suicide in 2002.  Tyler Williams pled guilty to the murder in 2003.","Sam Santon and Gary Delsohn, ""Poster Boys for the Summer of Hate,"" Salon.com, October 6, 1999. <http://www.salon.com/news/feature/1999/10/06/redding/index.html>.","Gary Delsohn and Sam Santon, ""I'm guilty of Obeying the Laws of the Creator,"" Salon.com, November 8, 1999. <http://www.salon.com/news/feature/1999/11/08/hate/index.html>.","""National Briefing | West: California: Sentence In Killings Of Gay Men,"" New York Times, March 29, 2003.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.00E+11,1999,7,2,,0,,217,United States,1,North America,California,Sacramento,38.579065,-121.491014,1,0,,"7/2/1999: Benjamin Matthew Williams and James Tyler Williams broke into the Choice Medical Clinic in Sacramento, California, United States and ignited a fire.  There were no casualties but the abortion clinic sustained $100,000 in damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,,Choice Medical Clinic,217,United States,,White extremists,,,,,,"To protest the practice of abortion and to sabotage abortion facilities operating in California.  Moreover, Mathew and Tyler Williams were both affiliated with the Christian Identity movement and shared views that Blacks, Homosexuals, and Jews were subhuman and needed to be eliminated for the survival of the White race.",0,,,0,2,2,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,"Flammable liquid poured into the facility and ignited on fire.  Aso, Molotov cocktails were thrown at the facility.",0,0,0,0,0,0,1,3,Minor (likely < $1 million),100000,,0,,,,,,,0,,,,,,,,,"The incident occurred at 3:10 AM.  The day before the incident Benjamin Matthew Williams and James Tyler Williams murdered a homosexual couple in Redding, California (199907010009).  Two weeks before the attack, the brothers set fires at three Sacramento synagogues (199906180002, 199906180003, and 199906180004).","Stacy Finz, Kevin Fagan, and Lynda Gledhill, ""Sacramento Abortion Clinic Building Attacked,"" San Francisco Chronicle, July 3, 1999.","""Chronological History of Arsons and Bombings Against Abortion Providers,"" National Abortion Federation.",,Anti-Abortion Project 2010,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.00E+11,1999,8,10,,0,,217,United States,1,North America,California,Granada Hills,34.097866,-118.407379,1,0,,"08/10/1999: A gunman armed with a submachine gun opened fire in the lobby of the North Valley Jewish Community Center in Granada Hills, California, U.S.A., injuring five people. Buford O'Neal Furrow Jr. surrendered to authorities in Las Vegas, Nevada and reportedly told police authorities that he intended the attack as ""a wake-up call to America to kill Jews.""",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,Judaism,"The North Valley Jewish Community Center in Granada Hills, California",217,United States,,Aryan Nation,,,,,,He wanted to provoke other Americans into killing Jewish individuals.,0,,,0,1,1,1,8,Personal claim,,,,,,,-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,0,0,0,5,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"“Child critically injured in LA shooting,” The Irish Times, August 11, 1999.","Linda Gorov, “LA shooting suspect tied to supremacists,” The Boston Globe, August 12, 1999.","Chelsea Charter, “Shooting Unites Religious Groups,” The Associated Press, August 15, 1999.",CETIS,0,0,0,0,,,,,,,,,,,,,,,,
2.00E+11,1999,8,31,,0,,217,United States,1,North America,Florida,Tallahassee,30.439775,-84.280649,1,0,,"08/31/1999: Shortly before 1:00 pm local time, a bomb exploded in the first floor men's room of Lee Hall at Florida Agricultural and Mechanical (A & M) University in Tallahassee, Florida, U.S.A.. The explosion was very minor an caused little damage, but authorities suspected that the device malfunctioned and was potentially capable of causing significant damage. An unidentified caller phoned a news station with a racially charged tirade and claimed responsibility for the attack.",1,1,1,1,2,Other Crime Type,0,0,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,Florida Agricultural and Mechanical (A & M) University,"Florida Agricultural and Mechanical (A & M) University's Lee Hall in Tallahassee, Florida",217,United States,,White extremists,,,,,,The bomber was racially motivated.,0,,,1,1,1,1,3,Call (pre-incident),,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"William Yardley, “FAMU bomb now called act of hate,” St. Petersburg Times, September 15, 1999.","“Small explosive device goes off at Florida A&M, nobody injured,” The Associated Press State, August 31, 1999.","Michael J. Ronchon, ""FAMU Survives Second Explosion Within Month,"" The Philadelphia Tribune, September 24, 1999.",CETIS,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.00E+11,1999,9,23,,0,,217,United States,1,North America,Florida,Tallahassee,30.439775,-84.280649,1,0,,"09/23/1999: Shortly before 12:00 pm local time, a bomb exploded on the second floor of Perry-Paige Hall at Florida Agricultural and Mechanical (A & M) University in Tallahassee, Florida, U.S.A.. The explosion damaged a bathroom and several light fixtures, but caused no casualties. An unidentified caller phoned a news station with a racially charged tirade and claimed responsibility for the attack.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,Florida Agricultural and Mechanical (A & M) University,"Perry-Paige Hall at Florida Agricultural and Mechanical (A & M) University in Tallahassee, Florida",217,United States,,White extremists,,,,,,The bomber was racially motivated.,0,,,1,1,1,1,3,Call (pre-incident),,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The explosion damaged a bathroom.,0,,,,,,,,,,,,,,,,,"Michael J. Ronchon, ""FAMU Survives Second Explosion Within Month,"" The Philadelphia Tribune, September 24, 1999.",,,CETIS,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.00E+11,2003,11,18,,0,,217,United States,1,North America,Indiana,Terre Haute,39.450214,-87.413382,1,0,,"11/18/2003: Unknown perpetrators set fire to CANDLES, a Holocaust memorial museum in Terre Haute, Indiana, United States.  There were no casualties but the entire building was gutted by the blaze.  On the side of the building ""remember Timmy McVeigh"" was written on the wall.  Timothy McVeigh was executed in a federal prison near Terre Haute in 2001.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,Holocaust Memorial Museum,"CANDLES, Terre Haute Indiana",217,United States,,White extremists,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,A brick was thrown through the main glass door followed by an incendiary,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Building destroyed,0,,,,,,,0,,,,,,,,,"This incident took place right after 12:00 AM.  Less than two years later, the museum was rebuilt.","""Fire Destroys Indiana Holocaust Museum,"" USA Today, November 11, 2003.","""Fire Destroys Terre Haute, Ind., Holocaust Museum; Founded By Auschwitz Survivor,"" Associated Press, November 18, 2003.","""Holocaust Museum Rebuilt After 2003 Arson,"" Deseret Morning News, April 5, 2005.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.00E+11,2004,4,1,,0,,217,United States,1,North America,Oklahoma,Oklahoma City,35.472015,-97.520354,1,0,,"4/1/2004: Attempting to initiate a race war, Sean Gillespie hurled a Molotov cocktail at Temple B'nai Israel in Oklahoma City, Oklahoma, United States.  There were no casualties but the building sustained minor damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Synagogue,"Temple B'nai Israel, Oklahoma City",217,United States,,White extremists,,,,,,Sean Gillespie hoped that his actions would initiate a race war that would incite others to attack Jews.,0,,,0,1,1,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov cocktail,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Brick wall and glass door damaged,0,,,,,,,0,,,,,,,,,"Sean Gillespie was a former member of the Aryan Nations.  After his conviction, he sent a letter to Temple B'nai Israel stating that he was attempting to ignite a race war.","Sean Murphy, ""Man Who Firebombed Jewish Temple Handed 39-Year Sentence,"" Associated Press, August 30, 2005.","""Washington Man Convicted in Attack on Synagogue,"" Associated Press, April 26, 2005.","Mark Potok Ed., ""Terror From the Right: 75 Plots, Conspiracies and Racist Rampages Since Oklahoma City,"" Southern Poverty Law Center, 2009.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.01E+11,2008,2,9,,0,,217,United States,1,North America,Tennessee,Columbia,35.615725,-87.035447,1,0,,"02/09/2008:  Three men fire-bombed a mosque in Columbia, Tennessee. The messages ‘White power’ and ‘we run the world’, as well as a swastika, were sprayed on the walls. No groups have claimed responsibility for the attack.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Islamic Mosque,Islamic Center of Columbia,217,United States,,Neo-Nazi extremists,,,,,,Unknown,0,,,0,3,3,-9,,,,,,,,,-9,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,"Fire was set using gasoline, rags and empty beer bottles.",0,0,0,0,0,0,1,4,Unknown,,The small mosque was destroyed by the fire,0,,,,,,,,,,,,,,,,"The phrases ""white power"" and ""we run the country"" written by the perpetrators imply a specific motive, but authorities are uncertain whether or not the act constitutes a hate crime.","Kristin M. Hall, “3 men face federal charges in burning down mosque,” The Associated Press State & Local Wire, Feb 12, 2008.","“Arrests made in Tenn. mosque fire,” UPI, Feb 11, 2008.",,CETIS,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.01E+11,2008,5,26,,0,,217,United States,1,North America,Oregon,Medford,42.32356,-122.875614,1,0,"The incident occurred at a house on the corner of Benson and Prune streets in Medford, Oregon, United States.","05/26/2008: On Monday, at 2300, three assailants left an IED on a yard in Medford, Oregon, United States. The letters ""KKK"" and a cross were also burned into the grass. No casualties were reported. David Moss and Devin Klauseger were arrested and charged in connection with the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,,The yard of a civilian family,217,United States,,Ku Klux Klan,,,,,,The specific motive for the attack is unknown.,1,,,1,3,2,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,6,Explosives,16,Unknown Explosive Type,,,,,,,,,Fire was used to burn the grass.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The letters “KKK” and a cross were burnt into the grass.,0,,,,,,,,,,,,,,,,,"Bill Jacobs, ""Hate Crime Suspects Arraigned,"" KAJO, http://www.kajo.com/news/local/stories.php?subaction=showfull&id=1212497252&archive=&start_from=&ucat=.","NBC News, ""Medford Police Continue Lawn ""KKK"" Fire,"" KOBI, http://www.localnewscomesfirst.com/index.php?option=com_content&task=view&id=1987&Itemid=2.",,ISVG,0,0,0,0,,,,,,,,,,,,,,,,
2.01E+11,2008,11,14,,0,,217,United States,1,North America,California,Hemet,33.74937,-116.967889,1,0,The attack took place at the Jackson Mobile Home Park on South Elk Street of Hemet.,"11/14/2008: On Friday, a Hispanic teen was beaten to near death in the Jackson Mobile Home Park, on South Elk Street of Hemet, California. Four white supremacist gang members have been arrested and charged with the beating: Justin Tyme Hayes, 21, Derek Shane O'Brien, 22, Darrin Peter Thibault, 24, and Crystal Lee McCann, 22.",0,1,1,1,2,Other Crime Type,0,1,0,8,Unarmed Assault,,,,,20,Unknown,,,,"A Hispanic teen was beaten to near death in the Jackson Mobile Home Park, on South Elk Street of Hemet, California.",130,Mexico,,Neo-Nazi extremists,"COORS Family Skins criminal street gang (Hemet, California)",,,,,The specific motive for the attack is unknown.,0,,,0,4,0,0,,,,,,,,,,9,Melee,22,"Hands, Feet, Fists",,,,,,,,,,,,,"Hands, feet and fists were used in the melee attack.",0,0,0,1,0,4,0,4,Unknown,,,0,,,,,,,,,,,,,,,,,"Desert Sun, ""Three Alleged White Supremacists Arrested in Latino Beating,"" Desert Sun, December 2, 2009, http://www.mydesert.com/article/20090102/NEWS0802/90102021.","Desert Sun, ""Racial Beatings in San Jacinto Valley Linked to Obama Election, Police Say,"" Desert Sun, January 18, 2009.",,ISVG,-9,-9,1,1,,,,,,,,,,,,,,,,
2.01E+11,2012,5,20,,0,,217,United States,1,North America,Virginia,Axton,36.659582,-79.711978,1,0,,"05/20/2012: Assailants set fire to the New Holy Deliverance Outreach Ministry in Axton, Virginia, United States. There were no reported casualties in the attack. An individual, identified as Jean-Claude Bridges, claimed responsibility for the incident and stated that he targeted the church because the congregation was predominantly African American.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,New Holy Deliverance Outreach Ministry,Church,217,United States,,White extremists,,,,,,"An individual, identified as Jean-Claude Bridges, claimed responsibility for the incident and stated that he targeted New Holy Deliverance Outreach Ministry because the church's congregation was predominantly African American.",0,,,1,2,1,1,8,Personal claim,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A church was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Virginia church set on fire because congregants are black,"" WTVR CBS, January 9, 2013.","""Virginia Teen, Charged as Adult, Sentenced for Church Arson,"" Department of Justice, Office of Public Affairs, May 2, 2013.","""White Teenage Boy Confesses To Setting Black Church On Fire Out Of Racist Hatred,"" Bossip, January 10, 2013.",START Primary Collection,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.01E+11,2012,8,5,,0,,217,United States,1,North America,Wisconsin,Oak Creek,42.88585,-87.863136,1,0,The incident occurred 15km south of Milwaukee,"08/05/2012: Wade Michael Page attacked a Sikh temple in Oak Creek, Wisconsin, United States. At least six people were killed and four others wounded before Page was shot by a responding police officer and subsequently died from a self-inflicted gunshot wound. No group claimed responsibility for the incident; however, the assailant was a member of a white supremacist organization.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Sikh Temple of Wisconsin,Sikh Temple,217,United States,,White extremists,,,,,,,0,,,0,1,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,7,6,1,4,4,0,0,,,,,0,,,,,,,,,,,,,,,,Casualty numbers conflict for this attack.,"""3   shot   at temple remain in critical condition,"" The Associated Press State & Local Wire, August 6, 2012.","""(adding fresh inputs about the shooter's identity),"" Press Trust of India, August 6, 2012.","""Sikh temple shooter had white supremacist ties: FBI,"" Agence France Presse, August 6, 2012.",START Primary Collection,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.01E+11,2014,4,13,,0,,217,United States,1,North America,Kansas,Overland Park,38.982228,-94.670792,1,0,,"04/13/2014: An assailant opened fire on civilians outside a Jewish community center in Overland Park, Kansas, United States. At least two people were killed in the assault. This was one of two attacks carried out by the same assailant within a few minutes. Frazier Glenn Cross claimed responsibility for the incidents and stated that he intended to target members of the Jewish community.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,Jewish Community Center of Greater Kansas City,Community Center,217,United States,,White extremists,,,,,,"An unaffiliated individual, identified as Frazier Glenn Cross, claimed responsibility for the incident and stated that he intended to target members of the Jewish community in the attack.",0,,,1,1,1,1,8,Personal claim,,,,,,,,5,Firearms,3,Handgun,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,A Remington 870 shotgun and a handgun were used in the attack.,2,2,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Judge sentences Frazier Glenn Cross to death,"" CNN.com, November 11, 2015.","""White supremacist held in shooting,"" BBC, April 14, 2014.","""Three dead in Kansas City shootings,"" BBC, April 13, 2014.",START Primary Collection,-9,-9,0,-9,"201404130060, 201404130061",,,,,,,,,,,,,,,
2.01E+11,2014,4,13,,0,,217,United States,1,North America,Kansas,Overland Park,38.982228,-94.670792,1,0,,"04/13/2014: An assailant opened fire on civilians outside a Jewish retirement home in Overland Park, Kansas, United States. At least one person was killed in the assault. This was one of two attacks carried out by the same assailant within a few minutes. Frazier Glenn Cross claimed responsibility for the incidents and stated that he intended to target members of the Jewish community.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,Village Shalom,Jewish Retirement Home,217,United States,,White extremists,,,,,,"An unaffiliated individual, identified as Frazier Glenn Cross, claimed responsibility for the incident and stated that he intended to target members of the Jewish community in the attack.",0,,,1,1,1,1,8,Personal claim,,,,,,,,5,Firearms,3,Handgun,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,A Remington model 870 shotgun and a handgun were used in the attack.,1,1,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Judge sentences Frazier Glenn Cross to death,"" CNN.com, November 11, 2015.","""White supremacist held in shooting,"" BBC, April 14, 2014.","""Three dead in Kansas City shootings,"" BBC, April 13, 2014.",START Primary Collection,-9,-9,0,-9,"201404130060, 201404130061",,,,,,,,,,,,,,,
2.02E+11,2015,6,17,,0,,217,United States,1,North America,South Carolina,Charleston,32.787474,-79.933101,1,0,,"06/17/2015: An assailant opened fire on parishioners at Emanuel African Methodist Episcopal Church in Charleston, South Carolina, United States. At least nine people were killed in the attack. An individual, identified as Dylann Roof, claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Emanuel African Methodist Episcopal Church,Church,217,United States,,White extremists,,,,,,"The specific motive is unknown; however, sources posited that Dylann Roof intended to start a ""race war"" within the United States (US).",0,,,1,1,1,1,8,Personal claim,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,A .45-caliber pistol was used in the attack.,9,9,0,0,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Dylann Roof charged with murder after Charleston church massacre,"" MSNBC.com, June 19, 2015.","""Everything We Know About the Charleston Shooting,"" Time, June 18, 2015.","""South Carolina Church Shooting Suspect Arrested,"" Eurasia Review, June 18, 2015.",START Primary Collection,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.02E+11,2016,2,18,,0,,217,United States,1,North America,Indiana,Nashville,39.207489,-86.246998,1,0,,"02/18/2016: An assailant armed with a hatchet attacked Zhang Yue, an 18-year-old Chinese exchange student, in Nashville, Indiana, United States. Yue was injured in the assault. Authorities arrested Dana Ericson, who confessed to the attack, self-identified as a white supremacist, and indicated that his goal was ethnic cleansing. In court Ericson stated that he was ""trying to start a revolution.""",1,1,1,1,4,Lack of Intentionality,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Not Applicable,Chinese Civilian: Zhang Yue,44,China,,White extremists,,,,,,"An unaffiliated individual, identified as Dana Ericson, claimed responsibility for the incident and stated that he targeted Zhang Yue because she was Asian and that he intended to carry out ""ethnic cleansing.""",0,,,1,1,1,1,8,Personal claim,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,A hatchet was used in the attack.,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. Sources stated that Ericson had a history of mental illness, and a judge ruled that Ericson was mentally incompetent to stand trial.","""Judge: Nashville man not competent to stand trial,"" Brown County Democrat, April 11, 2016.","""Brown County man not mentally competent to stand trial,"" Indiana Daily Student, April 11, 2016.",,START Primary Collection,-9,-9,1,1,,,,,,,,,,,,,,,,
2.02E+11,2016,2,28,,0,,217,United States,1,North America,California,Lake Los Angeles,34.605975,-117.829953,1,0,The incident occurred at Stephen Sorensen Park.,"02/28/2016: Three assailants armed with knives attacked a group of Hispanic teenagers playing soccer at Stephen Sorensen Park in Lake Los Angeles, California, United States. At least two people suffered minor injuries in the assault. The three assailants, identified as Ian Justine Plankey, Richard Lawrence Daulton, and Kevin Matthew Stewart, were arrested following the incident. During the attack, they shouted white supremacist statements and racial slurs, including ""Heil Hitler, AV Skins.""",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Not Applicable,Hispanic Civilians,217,United States,,White extremists,,,,,,"The specific motive is unknown; however, sources noted that the three assailants yelled ""Heil Hitler, AV skins,"" during the attack.",1,,,1,3,3,0,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,9,Melee,22,"Hands, Feet, Fists",,,,,,,,,Knives were used in the attack.,0,0,0,3,3,0,0,,,,,0,,,,,,,,,,,,,,,,,"""3 men are charged with hate crimes in an attack on Latinos at an L.A. County park,"" Los Angeles Times, March 3, 2016.","""3 Charged With Hate Crimes After Racially Motivated Attack in Lake Los Angeles Park: DA,"" KTLA 5 News, March 2, 2016.","""3 arrested after racially-motivated attack,"" The Antelope Valley Times, February 29, 2016.",START Primary Collection,-9,-9,0,-9,,,,,,,,,,,,,,,,
2.02E+11,2017,2,6,,0,,217,United States,1,North America,,Manchester,42.993611,-71.486401,1,0,The incident occurred in the Notre Dame neighborhood.,"02/06/2017: Assailants robbed and set fire to the Rodriguez Market and Restaurant in Notre Dame neighborhood, Manchester, New Hampshire, United States. There were no reported casualties in the attack. In a note left at the scene, the assailants spray-painted ""KKK"" (Ku Klux Klan) on the targeted business.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Rodriguez Market and Restaurant,Store,217,United States,,Ku Klux Klan,,,,,,"In a note left at the scene, assailants spray-painted ""KKK"" on the targeted business.",1,,,0,-99,0,1,5,Note left at scene,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),500000,A restaurant was damaged and unspecified property was stolen in this attack.,0,,,,,,,,,,,,,,,,,"""Racist graffiti, arson hits New Hampshire store,"" The Boston Globe, February 8, 2017.","""Police Store burglarized, spray painted with 'KKK' before fire,"" Union Leader, February 7, 2017.","""Fundraising efforts begin to rebuild NH store destroyed by arson, racist graffiti,"" NH1 (New Hampshire), February 10, 2017.",START Primary Collection,0,0,0,0,,,,,,,,,,,,,,,,
2.02E+11,2017,2,9,,0,,217,United States,1,North America,Mississippi,Jackson,32.298757,-90.18481,1,0,,"02/09/2017: Assailants attempted to set fire to the house of Stanley Wesley, the leader of the Respect Our Black Dollars activist group, in Jackson, Mississippi, United States. There were no reported casualties, but the residence was damaged in the attack. In a note and graffiti left at the scene, the assailants identified themselves as members of the Ku Klux Klan.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,82,Labor Union Related,Respect Our Black Dollars,Residence of Leader: Stanley Wesley,217,United States,,Ku Klux Klan,,,,,,"In a note left at the scene, assailants identified themselves as members of the Ku Klux Klan and stated, ""You Took my Flag, Pay Back.""",1,,,0,-99,0,1,5,Note left at scene,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""KKK spray painted and fire started at home of Respect Our Black Dollars leader,"" WLBT, March 8, 2017.",,,START Primary Collection,0,0,0,0,,,,,,,,,,,,,,,,
